,experiment,num,variance
436,uniform_biased_grid-walk_biased_off_center_connected_multiple,37,0.0264463688406838
437,uniform_biased_grid-walk_biased_off_center_connected_multiple,38,0.027108526943125242
438,uniform_biased_grid-walk_biased_off_center_connected_multiple,39,0.038407570180678564
439,uniform_biased_grid-walk_biased_off_center_connected_multiple,4,0.022690505218498434
440,uniform_biased_grid-walk_biased_off_center_connected_multiple,40,0.04464849940687909
441,uniform_biased_grid-walk_biased_off_center_connected_multiple,41,0.04019014661700263
442,uniform_biased_grid-walk_biased_off_center_connected_multiple,42,0.023242030980298044
443,uniform_biased_grid-walk_biased_off_center_connected_multiple,43,0.037547924062872155
444,uniform_biased_grid-walk_biased_off_center_connected_multiple,44,0.02253304584403103
445,uniform_biased_grid-walk_biased_off_center_connected_multiple,45,0.026502049596644185
446,uniform_biased_grid-walk_biased_off_center_connected_multiple,46,0.027255953216814073
447,uniform_biased_grid-walk_biased_off_center_connected_multiple,47,0.05197128742216913
448,uniform_biased_grid-walk_biased_off_center_connected_multiple,48,0.025151901123246573
449,uniform_biased_grid-walk_biased_off_center_connected_multiple,49,0.02828410437324343
450,uniform_biased_grid-walk_biased_off_center_connected_multiple,5,0.019022800864440446
451,uniform_biased_grid-walk_biased_off_center_connected_multiple,50,0.038888095037744735
452,uniform_biased_grid-walk_biased_off_center_connected_multiple,51,0.05007080544324699
453,uniform_biased_grid-walk_biased_off_center_connected_multiple,52,0.023009251678759914
454,uniform_biased_grid-walk_biased_off_center_connected_multiple,53,0.04059701477633192
455,uniform_biased_grid-walk_biased_off_center_connected_multiple,54,0.02491132560146905
456,uniform_biased_grid-walk_biased_off_center_connected_multiple,55,0.028330572567408004
457,uniform_biased_grid-walk_biased_off_center_connected_multiple,56,0.027858666835289515
458,uniform_biased_grid-walk_biased_off_center_connected_multiple,57,0.03891857840952022
459,uniform_biased_grid-walk_biased_off_center_connected_multiple,58,0.0265769869566078
460,uniform_biased_grid-walk_biased_off_center_connected_multiple,59,0.019981345709221228
461,uniform_biased_grid-walk_biased_off_center_connected_multiple,6,0.02201951406357092
462,uniform_biased_grid-walk_biased_off_center_connected_multiple,60,0.030065597534985705
463,uniform_biased_grid-walk_biased_off_center_connected_multiple,61,0.023230111601806127
464,uniform_biased_grid-walk_biased_off_center_connected_multiple,62,0.023945145236945947
465,uniform_biased_grid-walk_biased_off_center_connected_multiple,63,0.02444476892308941
466,uniform_biased_grid-walk_biased_off_center_connected_multiple,64,0.020569116482213115
467,uniform_biased_grid-walk_biased_off_center_connected_multiple,65,0.032260931521450924
468,uniform_biased_grid-walk_biased_off_center_connected_multiple,66,0.01644055682035756
469,uniform_biased_grid-walk_biased_off_center_connected_multiple,67,0.03129492693653721
470,uniform_biased_grid-walk_biased_off_center_connected_multiple,68,0.026663131336444428
471,uniform_biased_grid-walk_biased_off_center_connected_multiple,69,0.022568984705579994
472,uniform_biased_grid-walk_biased_off_center_connected_multiple,7,0.02500805637123328
473,uniform_biased_grid-walk_biased_off_center_connected_multiple,70,0.03839588290667457
474,uniform_biased_grid-walk_biased_off_center_connected_multiple,71,0.023640945390236034
475,uniform_biased_grid-walk_biased_off_center_connected_multiple,72,0.03147288355385826
476,uniform_biased_grid-walk_biased_off_center_connected_multiple,73,0.031420532788659306
477,uniform_biased_grid-walk_biased_off_center_connected_multiple,74,0.030260451489559533
478,uniform_biased_grid-walk_biased_off_center_connected_multiple,75,0.02141414381753385
479,uniform_biased_grid-walk_biased_off_center_connected_multiple,76,0.06066195036321312
480,uniform_biased_grid-walk_biased_off_center_connected_multiple,77,0.018115865446561897
481,uniform_biased_grid-walk_biased_off_center_connected_multiple,78,0.01706404947877514
482,uniform_biased_grid-walk_biased_off_center_connected_multiple,79,0.024075211938382704
483,uniform_biased_grid-walk_biased_off_center_connected_multiple,8,0.021533410081433047
484,uniform_biased_grid-walk_biased_off_center_connected_multiple,80,0.021511389381618812
485,uniform_biased_grid-walk_biased_off_center_connected_multiple,81,0.028816406841408453
486,uniform_biased_grid-walk_biased_off_center_connected_multiple,82,0.027758245987730572
487,uniform_biased_grid-walk_biased_off_center_connected_multiple,83,0.02155521236896278
488,uniform_biased_grid-walk_biased_off_center_connected_multiple,84,0.020011504784529868
489,uniform_biased_grid-walk_biased_off_center_connected_multiple,85,0.0386607672068338
490,uniform_biased_grid-walk_biased_off_center_connected_multiple,86,0.020306947823431898
491,uniform_biased_grid-walk_biased_off_center_connected_multiple,87,0.022727484541147154
492,uniform_biased_grid-walk_biased_off_center_connected_multiple,88,0.04032741337931983
493,uniform_biased_grid-walk_biased_off_center_connected_multiple,89,0.032175794495206474
494,uniform_biased_grid-walk_biased_off_center_connected_multiple,9,0.024884073399143905
495,uniform_biased_grid-walk_biased_off_center_connected_multiple,90,0.012769194983716111
496,uniform_biased_grid-walk_biased_off_center_connected_multiple,91,0.01771300546176546
497,uniform_biased_grid-walk_biased_off_center_connected_multiple,92,0.04066211222954563
498,uniform_biased_grid-walk_biased_off_center_connected_multiple,93,0.022044759142853334
499,uniform_biased_grid-walk_biased_off_center_connected_multiple,94,0.023175741386410823
500,uniform_biased_grid-walk_biased_off_center_connected_multiple,95,0.02470322677344959
501,uniform_biased_grid-walk_biased_off_center_connected_multiple,96,0.017874703058428563
502,uniform_biased_grid-walk_biased_off_center_connected_multiple,97,0.04749463586304546
503,uniform_biased_grid-walk_biased_off_center_connected_multiple,98,0.03199674886245598
504,uniform_biased_grid-walk_biased_off_center_connected_multiple,99,0.011482729162383513
505,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,-1,0.014783056236153204
506,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,0,0.011378617486469136
507,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,1,0.014881284005475542
508,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,10,0.011022064273863187
509,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,11,0.009841196293293619
510,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,12,0.01894997966805754
511,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,13,0.011681691601341956
512,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,14,0.02209591783753914
513,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,15,0.019455871780446127
514,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,16,0.009148928592720458
515,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,17,0.016409360116161835
516,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,18,0.012733600086098388
517,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,19,0.016485076108565616
518,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,2,0.012775542331107871
519,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,20,0.016725392170389763
520,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,21,0.011320202637128775
521,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,22,0.01941584936529402
522,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,23,0.01052203415555087
523,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,24,0.008637875298035221
524,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,25,0.01965728306467451
525,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,26,0.01698789220831654
526,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,27,0.01886389588393894
527,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,28,0.018037781572543474
528,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,29,0.012646101916173295
529,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,3,0.01434645943489101
530,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,30,0.014642422174973123
531,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,31,0.009383575396866937
532,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,32,0.012460051937126872
533,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,33,0.012358998009926382
534,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,34,0.0228273066870291
535,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,35,0.014818131253781121
536,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,36,0.01679143692180365
537,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,37,0.009869442786256595
538,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,38,0.015995714615132953
539,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,39,0.018066588146394325
540,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,4,0.010041590564293814
541,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,40,0.011434112803935314
542,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,41,0.018981846216270016
543,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,42,0.015771711675466062
544,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,43,0.008649493973242453
545,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,44,0.01302039772898261
546,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,45,0.012887062732055858
547,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,46,0.014651825538738826
548,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,47,0.015378290296524698
549,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,48,0.015072707077281177
550,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,49,0.015613291405823538
551,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,5,0.012047206297710169
552,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,50,0.012230744597775255
553,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,51,0.012525112701445114
554,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,52,0.02161287715366157
555,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,53,0.010862367959204793
556,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,54,0.012222591582743655
557,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,55,0.013472759894145916
558,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,56,0.008960859741369329
559,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,57,0.012208470701310708
560,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,58,0.017613058660461145
561,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,59,0.01424118897976927
562,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,6,0.015422379648767208
563,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,60,0.014017725886870901
564,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,61,0.0149244416661507
565,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,62,0.028879474740152213
566,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,63,0.0187113503513134
567,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,64,0.01004443055848787
568,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,65,0.0176698409518304
569,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,66,0.025058946059041003
570,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,67,0.011111590301916005
571,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,68,0.007969040779232125
572,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,69,0.014253591435943593
573,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,7,0.030824935219533795
574,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,70,0.01602924479106444
575,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,71,0.011183080231892968
576,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,72,0.013651756008467117
577,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,73,0.013303411750667037
578,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,74,0.020321990435206657
579,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,75,0.03703987460714021
580,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,76,0.01174419701717513
581,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,77,0.01697582150417004
582,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,78,0.02254739314470186
583,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,79,0.013539067427603782
584,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,8,0.014287318846770945
585,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,80,0.012231301964711701
586,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,81,0.01606247225458881
587,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,82,0.017489809172455673
588,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,83,0.008767481926845769
589,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,84,0.012962199833466562
590,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,85,0.015299459024809196
591,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,86,0.022811597526486954
592,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,87,0.013305322204369842
593,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,88,0.028312178344429357
594,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,89,0.017317332468422025
595,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,9,0.015572989834704743
596,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,90,0.024847020343028343
597,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,91,0.0227744480509435
598,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,92,0.023260968981536893
599,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,93,0.007906603501571423
600,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,94,0.01442309503742582
601,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,95,0.013504941472787852
602,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,96,0.022144540244164228
603,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,97,0.030754301873329754
604,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,98,0.023283119685874768
605,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,99,0.012115091684397047
